demand_mw,solar_mw,gas_mw,load_shedding_mw,solar_cf,timestamp,month,day,hour,date,period,served_by_solar_gas_mw,unserved_share_of_demand
34506.848761,77.77003203470458,15873.654411947797,18555.4243170175,9.62823460541569e-05,2025-09-05 20:00:00,9,5,20,2025-09-05,evening_peak_16_20,15951.424443982502,0.5377316383056407
33159.0385669999,-0.0,15873.654411947797,17285.384155052103,0.0,2025-09-05 21:00:00,9,5,21,2025-09-05,late_evening_21_23,15873.654411947797,0.5212872538546589
31198.410478,-0.0,15873.654411947797,15324.756066052205,0.0,2025-09-05 22:00:00,9,5,22,2025-09-05,late_evening_21_23,15873.654411947797,0.49120310398052724
29129.979992,-0.0,15873.654411947797,13256.325580052204,0.0,2025-09-05 23:00:00,9,5,23,2025-09-05,late_evening_21_23,15873.654411947797,0.45507499777524063
27708.543124,-0.0,15873.654411947797,11834.888712052203,0.0,2025-09-06 00:00:00,9,6,0,2025-09-06,night_00_05,15873.654411947797,0.4271205692442671
26210.675024,-0.0,15873.654411947797,10337.020612052203,0.0,2025-09-06 01:00:00,9,6,1,2025-09-06,night_00_05,15873.654411947797,0.3943820829714242
25282.368936,-0.0,15873.654411947797,9408.714524052202,0.0,2025-09-06 02:00:00,9,6,2,2025-09-06,night_00_05,15873.654411947797,0.37214529017709935
24464.426907,-0.0,15873.654411947797,8590.772495052204,0.0,2025-09-06 03:00:00,9,6,3,2025-09-06,night_00_05,15873.654411947797,0.35115363738989236
23877.451861,-0.0,15873.654411947797,8003.797449052205,0.0,2025-09-06 04:00:00,9,6,4,2025-09-06,night_00_05,15873.654411947797,0.3352031655490479
23957.323516,-0.0,15873.654411947797,8083.669104052204,0.0,2025-09-06 05:00:00,9,6,5,2025-09-06,night_00_05,15873.654411947797,0.33741954098726806
34131.713382,2644.181089179928,15873.654411947797,15613.877880872275,0.0032735997658413,2025-09-06 19:00:00,9,6,19,2025-09-06,evening_peak_16_20,18517.835501127724,0.4574595393475484
33290.115576,-0.0,15873.654411947797,17416.461164052198,0.0,2025-09-06 20:00:00,9,6,20,2025-09-06,evening_peak_16_20,15873.654411947797,0.5231721447253951
31933.951839,-0.0,15873.654411947797,16060.297427052205,0.0,2025-09-06 21:00:00,9,6,21,2025-09-06,late_evening_21_23,15873.654411947797,0.5029223288123781
30115.040021,-0.0,15873.654411947797,14241.385609052204,0.0,2025-09-06 22:00:00,9,6,22,2025-09-06,late_evening_21_23,15873.654411947797,0.4728994415787366
28128.153604,-0.0,15873.654411947797,12254.499192052202,0.0,2025-09-06 23:00:00,9,6,23,2025-09-06,late_evening_21_23,15873.654411947797,0.4356666763334774
26881.594449,46.66201922082274,15873.654411947797,10961.27801783138,5.776940763249413e-05,2025-09-07 00:00:00,9,7,0,2025-09-07,night_00_05,15920.31643116862,0.4077614532362362
25573.19545,-0.0,15873.654411947797,9699.541038052203,0.0,2025-09-07 01:00:00,9,7,1,2025-09-07,night_00_05,15873.654411947797,0.3792854536702883
24462.84174,-0.0,15873.654411947797,8589.187328052203,0.0,2025-09-07 02:00:00,9,7,2,2025-09-07,night_00_05,15873.654411947797,0.3511115928125284
23653.272676,-0.0,15873.654411947797,7779.618264052204,0.0,2025-09-07 03:00:00,9,7,3,2025-09-07,night_00_05,15873.654411947797,0.32890240477994664
23119.069237,34.21881409527001,15873.654411947797,7211.196010956933,4.236423226382903e-05,2025-09-07 04:00:00,9,7,4,2025-09-07,night_00_05,15907.873226043066,0.3119154987180911
22650.665895,-0.0,15873.654411947797,6777.011483052202,0.0,2025-09-07 05:00:00,9,7,5,2025-09-07,night_00_05,15873.654411947797,0.2991970087973523
34849.545024,1614.505865040389,15873.654411947797,17361.384747011813,0.0019988215040842,2025-09-07 19:00:00,9,7,19,2025-09-07,evening_peak_16_20,17488.160276988187,0.498181102079108
33954.570051,-0.0,15873.654411947797,18080.915639052204,0.0,2025-09-07 20:00:00,9,7,20,2025-09-07,evening_peak_16_20,15873.654411947797,0.5325031538286169
32489.7795249999,-0.0,15873.654411947797,16616.125113052105,0.0,2025-09-07 21:00:00,9,7,21,2025-09-07,late_evening_21_23,15873.654411947797,0.5114262194443795
30380.169989,-0.0,15873.654411947797,14506.515577052205,0.0,2025-09-07 22:00:00,9,7,22,2025-09-07,late_evening_21_23,15873.654411947797,0.4774994867475955
28054.447823,-0.0,15873.654411947797,12180.793411052202,0.0,2025-09-07 23:00:00,9,7,23,2025-09-07,late_evening_21_23,15873.654411947797,0.4341840369806163
26659.54208,-0.0,15873.654411947797,10785.887668052203,0.0,2025-09-08 00:00:00,9,8,0,2025-09-08,night_00_05,15873.654411947797,0.4045788797004049
25772.210155,-0.0,15873.654411947797,9898.555743052204,0.0,2025-09-08 01:00:00,9,8,1,2025-09-08,night_00_05,15873.654411947797,0.3840786522971842
25247.333945,-0.0,15873.654411947797,9373.679533052202,0.0,2025-09-08 02:00:00,9,8,2,2025-09-08,night_00_05,15873.654411947797,0.37127403445735196
24577.4123679999,-0.0,15873.654411947797,8703.757956052103,0.0,2025-09-08 03:00:00,9,8,3,2025-09-08,night_00_05,15873.654411947797,0.35413646586263514
24057.594562,-0.0,15873.654411947797,8183.940150052202,0.0,2025-09-08 04:00:00,9,8,4,2025-09-08,night_00_05,15873.654411947797,0.3401811485749737
24543.9940349999,-0.0,15873.654411947797,8670.339623052105,0.0,2025-09-08 05:00:00,9,8,5,2025-09-08,night_00_05,15873.654411947797,0.35325707831774006
26227.9415549999,9907.902081221293,15873.654411947797,446.3850618308097,0.0122663708872995,2025-09-08 06:00:00,9,8,6,2025-09-08,morning_06_09,25781.55649316909,0.017019447023501322
35329.378524,2071.7936534044984,15873.654411947797,17383.9304586477,0.0025649616988827,2025-09-08 19:00:00,9,8,19,2025-09-08,evening_peak_16_20,17945.448065352295,0.4920531066471613
34492.207264,-0.0,15873.654411947797,18618.5528520522,0.0,2025-09-08 20:00:00,9,8,20,2025-09-08,evening_peak_16_20,15873.654411947797,0.5397901244634072
33294.801735,-0.0,15873.654411947797,17421.147323052202,0.0,2025-09-08 21:00:00,9,8,21,2025-09-08,late_evening_21_23,15873.654411947797,0.5232392570380988
31147.012826,-0.0,15873.654411947797,15273.358414052202,0.0,2025-09-08 22:00:00,9,8,22,2025-09-08,late_evening_21_23,15873.654411947797,0.49036350610491775
28733.8591539999,-0.0,15873.654411947797,12860.204742052103,0.0,2025-09-08 23:00:00,9,8,23,2025-09-08,late_evening_21_23,15873.654411947797,0.447562740289339
27330.266902,-0.0,15873.654411947797,11456.612490052203,0.0,2025-09-09 00:00:00,9,9,0,2025-09-09,night_00_05,15873.654411947797,0.41919138701180486
26142.956265,-0.0,15873.654411947797,10269.301853052204,0.0,2025-09-09 01:00:00,9,9,1,2025-09-09,night_00_05,15873.654411947797,0.39281333560583853
25389.7947069999,-0.0,15873.654411947797,9516.140295052102,0.0,2025-09-09 02:00:00,9,9,2,2025-09-09,night_00_05,15873.654411947797,0.37480178177370327
24681.561013,-0.0,15873.654411947797,8807.906601052202,0.0,2025-09-09 03:00:00,9,9,3,2025-09-09,night_00_05,15873.654411947797,0.35686181260630145
24345.91376,-0.0,15873.654411947797,8472.259348052203,0.0,2025-09-09 04:00:00,9,9,4,2025-09-09,night_00_05,15873.654411947797,0.3479951268853999
24874.171389,-0.0,15873.654411947797,9000.516977052202,0.0,2025-09-09 05:00:00,9,9,5,2025-09-09,night_00_05,15873.654411947797,0.3618418815363017
26687.559991,10371.411472148153,15873.654411947797,442.49410690404875,0.0128402136697823,2025-09-09 06:00:00,9,9,6,2025-09-09,morning_06_09,26245.06588409595,0.01658053816284717
32722.015785,2476.197819984949,15873.654411947797,14372.163553067256,0.0030656298983643,2025-09-09 19:00:00,9,9,19,2025-09-09,evening_peak_16_20,18349.852231932746,0.43921999327607303
32299.032094,177.31567303906368,15873.654411947797,16248.06200901314,0.0002195237490034,2025-09-09 20:00:00,9,9,20,2025-09-09,evening_peak_16_20,16050.97008498686,0.5030510500044194
31229.4590489999,-0.0,15873.654411947797,15355.804637052102,0.0,2025-09-09 21:00:00,9,9,21,2025-09-09,late_evening_21_23,15873.654411947797,0.4917089538105163
29457.171187,-0.0,15873.654411947797,13583.516775052203,0.0,2025-09-09 22:00:00,9,9,22,2025-09-09,late_evening_21_23,15873.654411947797,0.46112767206400535
27620.010052,-0.0,15873.654411947797,11746.355640052205,0.0,2025-09-09 23:00:00,9,9,23,2025-09-09,late_evening_21_23,15873.654411947797,0.425284263761578
26582.3725329999,-0.0,15873.654411947797,10708.718121052103,0.0,2025-09-10 00:00:00,9,10,0,2025-09-10,night_00_05,15873.654411947797,0.40285035159138194
25409.297874,-0.0,15873.654411947797,9535.643462052203,0.0,2025-09-10 01:00:00,9,10,1,2025-09-10,night_00_05,15873.654411947797,0.37528165907368605
24836.77648,-0.0,15873.654411947797,8963.122068052204,0.0,2025-09-10 02:00:00,9,10,2,2025-09-10,night_00_05,15873.654411947797,0.3608810537579152
24461.437174,-0.0,15873.654411947797,8587.782762052202,0.0,2025-09-10 03:00:00,9,10,3,2025-09-10,night_00_05,15873.654411947797,0.35107433389809717
24259.753975,-0.0,15873.654411947797,8386.099563052203,0.0,2025-09-10 04:00:00,9,10,4,2025-09-10,night_00_05,15873.654411947797,0.34567949747941346
25040.5560029999,-0.0,15873.654411947797,9166.901591052103,0.0,2025-09-10 05:00:00,9,10,5,2025-09-10,night_00_05,15873.654411947797,0.3660821904255598
26726.002913,9603.043555645247,15873.654411947797,1249.304945406957,0.0118889440907672,2025-09-10 06:00:00,9,10,6,2025-09-10,morning_06_09,25476.69796759304,0.046744922893025384
31765.984877,2286.4389418203045,15873.654411947797,13605.891523231898,0.0028307009739922,2025-09-10 19:00:00,9,10,19,2025-09-10,evening_peak_16_20,18160.0933537681,0.4283163760202875
31332.2604709999,-0.0,15873.654411947797,15458.606059052103,0.0,2025-09-10 20:00:00,9,10,20,2025-09-10,evening_peak_16_20,15873.654411947797,0.4933766612006841
30329.347293,-0.0,15873.654411947797,14455.692881052202,0.0,2025-09-10 21:00:00,9,10,21,2025-09-10,late_evening_21_23,15873.654411947797,0.4766239359324614
28782.823165,-0.0,15873.654411947797,12909.168753052205,0.0,2025-09-10 22:00:00,9,10,22,2025-09-10,late_evening_21_23,15873.654411947797,0.44850252107131006
26934.860113,-0.0,15873.654411947797,11061.205701052202,0.0,2025-09-10 23:00:00,9,10,23,2025-09-10,late_evening_21_23,15873.654411947797,0.41066505096544226
25947.364176,-0.0,15873.654411947797,10073.709764052202,0.0,2025-09-11 00:00:00,9,11,0,2025-09-11,night_00_05,15873.654411947797,0.38823634245554217
25013.054527,-0.0,15873.654411947797,9139.400115052204,0.0,2025-09-11 01:00:00,9,11,1,2025-09-11,night_00_05,15873.654411947797,0.36538520735989294
24327.830353,-0.0,15873.654411947797,8454.175941052205,0.0,2025-09-11 02:00:00,9,11,2,2025-09-11,night_00_05,15873.654411947797,0.34751047744007607
24114.80967,-0.0,15873.654411947797,8241.155258052202,0.0,2025-09-11 03:00:00,9,11,3,2025-09-11,night_00_05,15873.654411947797,0.34174664327973536
23503.759057,-0.0,15873.654411947797,7630.104645052203,0.0,2025-09-11 04:00:00,9,11,4,2025-09-11,night_00_05,15873.654411947797,0.32463337573143514
24270.991294,-0.0,15873.654411947797,8397.336882052203,0.0,2025-09-11 05:00:00,9,11,5,2025-09-11,night_00_05,15873.654411947797,0.34598244382907006
25884.1708979999,9603.043555645247,15873.654411947797,407.4729304068551,0.0118889440907672,2025-09-11 06:00:00,9,11,6,2025-09-11,morning_06_09,25476.69796759304,0.015742166593342228
31500.250825,2286.4389418203045,15873.654411947797,13340.157471231898,0.0028307009739922,2025-09-11 19:00:00,9,11,19,2025-09-11,evening_peak_16_20,18160.0933537681,0.4234936904262539
31157.3804499999,-0.0,15873.654411947797,15283.726038052102,0.0,2025-09-11 20:00:00,9,11,20,2025-09-11,evening_peak_16_20,15873.654411947797,0.490533087740762
30271.419468,-0.0,15873.654411947797,14397.765056052203,0.0,2025-09-11 21:00:00,9,11,21,2025-09-11,late_evening_21_23,15873.654411947797,0.4756223959458565
28779.603165,-0.0,15873.654411947797,12905.948753052204,0.0,2025-09-11 22:00:00,9,11,22,2025-09-11,late_evening_21_23,15873.654411947797,0.4484408168889428
26841.822627,-0.0,15873.654411947797,10968.168215052205,0.0,2025-09-11 23:00:00,9,11,23,2025-09-11,late_evening_21_23,15873.654411947797,0.4086223341636794
26137.214229,-0.0,15873.654411947797,10263.559817052204,0.0,2025-09-12 00:00:00,9,12,0,2025-09-12,night_00_05,15873.654411947797,0.3926799438964113
24888.058461,-0.0,15873.654411947797,9014.404049052204,0.0,2025-09-12 01:00:00,9,12,1,2025-09-12,night_00_05,15873.654411947797,0.36219796185298764
23808.779302,-0.0,15873.654411947797,7935.124890052202,0.0,2025-09-12 02:00:00,9,12,2,2025-09-12,night_00_05,15873.654411947797,0.3332856669970321
23633.855182,-0.0,15873.654411947797,7760.200770052203,0.0,2025-09-12 03:00:00,9,12,3,2025-09-12,night_00_05,15873.654411947797,0.3283510333076138
23484.742437,-0.0,15873.654411947797,7611.088025052204,0.0,2025-09-12 04:00:00,9,12,4,2025-09-12,night_00_05,15873.654411947797,0.324086501926502
24057.971868,-0.0,15873.654411947797,8184.317456052204,0.0,2025-09-12 05:00:00,9,12,5,2025-09-12,night_00_05,15873.654411947797,0.3401914966464123
25672.640961,7923.210863695699,15873.654411947797,1875.7756853565052,0.0098092454159975,2025-09-12 06:00:00,9,12,6,2025-09-12,morning_06_09,23796.865275643497,0.07306516256765505
31262.178206,2090.458461092829,15873.654411947797,13298.065332959375,0.0025880694619357,2025-09-12 19:00:00,9,12,19,2025-09-12,evening_peak_16_20,17964.112873040627,0.4253723219582678
30602.571417,186.64807688322918,15873.654411947797,14542.268928168973,0.0002310776305299,2025-09-12 20:00:00,9,12,20,2025-09-12,evening_peak_16_20,16060.302488831026,0.4751976142792567
29635.238465,-0.0,15873.654411947797,13761.584053052202,0.0,2025-09-12 21:00:00,9,12,21,2025-09-12,late_evening_21_23,15873.654411947797,0.46436555822909936
28349.785165,68.43762819054002,15873.654411947797,12407.693124861664,8.472846452765806e-05,2025-09-12 22:00:00,9,12,22,2025-09-12,late_evening_21_23,15942.092040138337,0.43766444975321783
26698.996241,-0.0,15873.654411947797,10825.341829052204,0.0,2025-09-12 23:00:00,9,12,23,2025-09-12,late_evening_21_23,15873.654411947797,0.40545875700107387
25828.177854,-0.0,15873.654411947797,9954.523442052205,0.0,2025-09-13 00:00:00,9,13,0,2025-09-13,night_00_05,15873.654411947797,0.3854133070603179
24573.697367,-0.0,15873.654411947797,8700.042955052204,0.0,2025-09-13 01:00:00,9,13,1,2025-09-13,night_00_05,15873.654411947797,0.35403882554260985
23723.922821,-0.0,15873.654411947797,7850.268409052203,0.0,2025-09-13 02:00:00,9,13,2,2025-09-13,night_00_05,15873.654411947797,0.3309009419851629
23103.362337,-0.0,15873.654411947797,7229.707925052202,0.0,2025-09-13 03:00:00,9,13,3,2025-09-13,night_00_05,15873.654411947797,0.3129288204718945
22711.328436,-0.0,15873.654411947797,6837.674024052203,0.0,2025-09-13 04:00:00,9,13,4,2025-09-13,night_00_05,15873.654411947797,0.3010688715686804
22754.054763,-0.0,15873.654411947797,6880.400351052203,0.0,2025-09-13 05:00:00,9,13,5,2025-09-13,night_00_05,15873.654411947797,0.30238128644395773
29742.11379,3502.7622428430736,15873.654411947797,10365.69713520913,0.0043365568662792,2025-09-13 19:00:00,9,13,19,2025-09-13,evening_peak_16_20,19376.41665479087,0.3485191808624685
29341.534125,-0.0,15873.654411947797,13467.879713052202,0.0,2025-09-13 20:00:00,9,13,20,2025-09-13,evening_peak_16_20,15873.654411947797,0.45900393809255885
28516.849025,18.6648076883291,15873.654411947797,12624.529805363874,2.3107763052997653e-05,2025-09-13 21:00:00,9,13,21,2025-09-13,late_evening_21_23,15892.319219636125,0.44270423405812714
27351.980568,3.110801281388183,15873.654411947797,11475.215354770815,3.851293842166275e-06,2025-09-13 22:00:00,9,13,22,2025-09-13,late_evening_21_23,15876.765213229184,0.41953873600641756
25891.660178,-0.0,15873.654411947797,10018.005766052202,0.0,2025-09-13 23:00:00,9,13,23,2025-09-13,late_evening_21_23,15873.654411947797,0.38692017804885476
24947.003139,-0.0,15873.654411947797,9073.348727052204,0.0,2025-09-14 00:00:00,9,14,0,2025-09-14,night_00_05,15873.654411947797,0.363704957926097
23613.91785,-0.0,15873.654411947797,7740.263438052205,0.0,2025-09-14 01:00:00,9,14,1,2025-09-14,night_00_05,15873.654411947797,0.32778395720777037
22713.96998,-0.0,15873.654411947797,6840.315568052205,0.0,2025-09-14 02:00:00,9,14,2,2025-09-14,night_00_05,15873.654411947797,0.3011501544677222
22162.535006,-0.0,15873.654411947797,6288.880594052202,0.0,2025-09-14 03:00:00,9,14,3,2025-09-14,night_00_05,15873.654411947797,0.28376178954030445
21733.727479,-0.0,15873.654411947797,5860.073067052204,0.0,2025-09-14 04:00:00,9,14,4,2025-09-14,night_00_05,15873.654411947797,0.269630373929849
21722.138978,-0.0,15873.654411947797,5848.484566052202,0.0,2025-09-14 05:00:00,9,14,5,2025-09-14,night_00_05,15873.654411947797,0.26924073048126146
31353.825922,404.40416658045103,15873.654411947797,15075.767343471753,0.0005006681994816,2025-09-14 19:00:00,9,14,19,2025-09-14,evening_peak_16_20,16278.058578528247,0.4808270410436118
30711.626326,-0.0,15873.654411947797,14837.971914052205,0.0,2025-09-14 20:00:00,9,14,20,2025-09-14,evening_peak_16_20,15873.654411947797,0.48313859241933405
29589.58236,-0.0,15873.654411947797,13715.927948052204,0.0,2025-09-14 21:00:00,9,14,21,2025-09-14,late_evening_21_23,15873.654411947797,0.463539085519293
28041.6276989999,-0.0,15873.654411947797,12167.973287052102,0.0,2025-09-14 22:00:00,9,14,22,2025-09-14,late_evening_21_23,15873.654411947797,0.4339253561763132
26030.820867,-0.0,15873.654411947797,10157.166455052202,0.0,2025-09-14 23:00:00,9,14,23,2025-09-14,late_evening_21_23,15873.654411947797,0.3901977009080312
24995.339261,-0.0,15873.654411947797,9121.684849052204,0.0,2025-09-15 00:00:00,9,15,0,2025-09-15,night_00_05,15873.654411947797,0.3649354287134916
23997.9366119999,-0.0,15873.654411947797,8124.282200052103,0.0,2025-09-15 01:00:00,9,15,1,2025-09-15,night_00_05,15873.654411947797,0.33854086421703633
23653.842509,-0.0,15873.654411947797,7780.188097052202,0.0,2025-09-15 02:00:00,9,15,2,2025-09-15,night_00_05,15873.654411947797,0.32891857185960105
23116.250045,-0.0,15873.654411947797,7242.595633052204,0.0,2025-09-15 03:00:00,9,15,3,2025-09-15,night_00_05,15873.654411947797,0.31331187450184045
22536.593992,-0.0,15873.654411947797,6662.939580052202,0.0,2025-09-15 04:00:00,9,15,4,2025-09-15,night_00_05,15873.654411947797,0.2956498032674059
23711.141704,-0.0,15873.654411947797,7837.487292052205,0.0,2025-09-15 05:00:00,9,15,5,2025-09-15,night_00_05,15873.654411947797,0.33054027468993796
25827.850455,6526.461088352371,15873.654411947797,3427.734954699832,0.0080800144808648,2025-09-15 06:00:00,9,15,6,2025-09-15,morning_06_09,22400.11550030017,0.13271468179947815
36794.518699,1287.8717304946772,15873.654411947797,19632.992556557525,0.0015944356506568,2025-09-15 19:00:00,9,15,19,2025-09-15,evening_peak_16_20,17161.526142442475,0.5335847091020954
35661.602286,507.06060886627154,15873.654411947797,19280.88726518593,0.0006277608962731,2025-09-15 20:00:00,9,15,20,2025-09-15,evening_peak_16_20,16380.715020814068,0.5406623939820899
33628.592272,472.8417947709442,15873.654411947797,17282.096065281257,0.0005853966640092,2025-09-15 21:00:00,9,15,21,2025-09-15,late_evening_21_23,16346.49620671874,0.5139107794194157
31092.953959,-0.0,15873.654411947797,15219.299547052202,0.0,2025-09-15 22:00:00,9,15,22,2025-09-15,late_evening_21_23,15873.654411947797,0.4894774413238696
28634.358353,-0.0,15873.654411947797,12760.703941052203,0.0,2025-09-15 23:00:00,9,15,23,2025-09-15,late_evening_21_23,15873.654411947797,0.44564309015554643
27196.623211,-0.0,15873.654411947797,11322.968799052202,0.0,2025-09-16 00:00:00,9,16,0,2025-09-16,night_00_05,15873.654411947797,0.41633730449567324
25769.587218,-0.0,15873.654411947797,9895.932806052204,0.0,2025-09-16 01:00:00,9,16,1,2025-09-16,night_00_05,15873.654411947797,0.3840159612312267
25194.31767,-0.0,15873.654411947797,9320.663258052204,0.0,2025-09-16 02:00:00,9,16,2,2025-09-16,night_00_05,15873.654411947797,0.36995100959414884
24784.85945,-0.0,15873.654411947797,8911.205038052203,0.0,2025-09-16 03:00:00,9,16,3,2025-09-16,night_00_05,15873.654411947797,0.3595422865330069
24056.881221,-0.0,15873.654411947797,8183.226809052203,0.0,2025-09-16 04:00:00,9,16,4,2025-09-16,night_00_05,15873.654411947797,0.34016158345200664
24835.321792,-0.0,15873.654411947797,8961.667380052202,0.0,2025-09-16 05:00:00,9,16,5,2025-09-16,night_00_05,15873.654411947797,0.36084361842007423
26590.691617,4753.3043579610885,15873.654411947797,5963.732847091115,0.00588477699083,2025-09-16 06:00:00,9,16,6,2025-09-16,morning_06_09,20626.958769908884,0.22427896697799213
38886.490387,248.864102511053,15873.654411947797,22763.971872541148,0.0003081035073733,2025-09-16 19:00:00,9,16,19,2025-09-16,evening_peak_16_20,16122.51851445885,0.5853953814292093
37554.29847,-0.0,15873.654411947797,21680.644058052203,0.0,2025-09-16 20:00:00,9,16,20,2025-09-16,evening_peak_16_20,15873.654411947797,0.5773145802569482
35542.076363,-0.0,15873.654411947797,19668.4219510522,0.0,2025-09-16 21:00:00,9,16,21,2025-09-16,late_evening_21_23,15873.654411947797,0.5533841565746962
32941.822078,-0.0,15873.654411947797,17068.1676660522,0.0,2025-09-16 22:00:00,9,16,22,2025-09-16,late_evening_21_23,15873.654411947797,0.518130649410892
30301.431162,-0.0,15873.654411947797,14427.776750052204,0.0,2025-09-16 23:00:00,9,16,23,2025-09-16,late_evening_21_23,15873.654411947797,0.4761417595399121
28863.798408,21.775608969717286,15873.654411947797,12968.368387082484,2.695905689516393e-05,2025-09-17 00:00:00,9,17,0,2025-09-17,night_00_05,15895.430020917514,0.44929527998255847
27377.8870609999,-0.0,15873.654411947797,11504.232649052103,0.0,2025-09-17 01:00:00,9,17,1,2025-09-17,night_00_05,15873.654411947797,0.42020162561923957
26535.6527599999,-0.0,15873.654411947797,10661.998348052102,0.0,2025-09-17 02:00:00,9,17,2,2025-09-17,night_00_05,15873.654411947797,0.4017989851044517
26041.338301,-0.0,15873.654411947797,10167.683889052203,0.0,2025-09-17 03:00:00,9,17,3,2025-09-17,night_00_05,15873.654411947797,0.39044398454213697
25895.998369,-0.0,15873.654411947797,10022.343957052204,0.0,2025-09-17 04:00:00,9,17,4,2025-09-17,night_00_05,15873.654411947797,0.38702288339073704
25829.662046,-0.0,15873.654411947797,9956.007634052205,0.0,2025-09-17 05:00:00,9,17,5,2025-09-17,night_00_05,15873.654411947797,0.3854486216785015
27638.490931,3826.2855761074497,15873.654411947797,7938.550942944754,0.0047370914258645,2025-09-17 06:00:00,9,17,6,2025-09-17,morning_06_09,19699.939988055245,0.28722808936144495
36574.200116,-0.0,15873.654411947797,20700.5457040522,0.0,2025-09-17 19:00:00,9,17,19,2025-09-17,evening_peak_16_20,15873.654411947797,0.5659876535480649
35227.596132,-0.0,15873.654411947797,19353.9417200522,0.0,2025-09-17 20:00:00,9,17,20,2025-09-17,evening_peak_16_20,15873.654411947797,0.5493971728167819
33962.328244,-0.0,15873.654411947797,18088.673832052198,0.0,2025-09-17 21:00:00,9,17,21,2025-09-17,late_evening_21_23,15873.654411947797,0.5326099465883308
32199.269019,-0.0,15873.654411947797,16325.614607052203,0.0,2025-09-17 22:00:00,9,17,22,2025-09-17,late_evening_21_23,15873.654411947797,0.5070181747734354
29892.702666,6.221602562776366,15873.654411947797,14012.826651489428,7.70258768433255e-06,2025-09-17 23:00:00,9,17,23,2025-09-17,late_evening_21_23,15879.876014510573,0.4687708170137334
28667.769847,-0.0,15873.654411947797,12794.115435052203,0.0,2025-09-18 00:00:00,9,18,0,2025-09-18,night_00_05,15873.654411947797,0.44628917782354355
27632.49014,-0.0,15873.654411947797,11758.835728052205,0.0,2025-09-18 01:00:00,9,18,1,2025-09-18,night_00_05,15873.654411947797,0.425543831499661
27001.122615,80.88083331607405,15873.654411947797,11046.58736973613,0.0001001336398963,2025-09-18 02:00:00,9,18,2,2025-09-18,night_00_05,15954.53524526387,0.4091158551903835
26467.959393,-0.0,15873.654411947797,10594.304981052204,0.0,2025-09-18 03:00:00,9,18,3,2025-09-18,night_00_05,15873.654411947797,0.4002690507321123
25947.350869,-0.0,15873.654411947797,10073.696457052205,0.0,2025-09-18 04:00:00,9,18,4,2025-09-18,night_00_05,15873.654411947797,0.38823602871488205
26443.553105,-0.0,15873.654411947797,10569.898693052202,0.0,2025-09-18 05:00:00,9,18,5,2025-09-18,night_00_05,15873.654411947797,0.39971552427474755
27914.763528,283.0829166062996,15873.654411947797,11758.026199445903,0.0003504677396371,2025-09-18 06:00:00,9,18,6,2025-09-18,morning_06_09,16156.737328554096,0.42121174294211644
34060.962144,13587.97999710351,15873.654411947797,4599.327734948689,0.0168224515025822,2025-09-18 18:00:00,9,18,18,2025-09-18,evening_peak_16_20,29461.63440905131,0.13503223178206322
33790.020762,874.1351600700606,15873.654411947797,17042.23118998214,0.0010822135696487,2025-09-18 19:00:00,9,18,19,2025-09-18,evening_peak_16_20,16747.789572017857,0.5043569315928833
